pair_id,split,clean_epoch_id,artifact_epoch_id,artifact_type,target_snr_db,method,snr_db,snr_gain_db,rmse,rrmse
397,test,372,emg:372,muscle,0.0,wavelet_only,3.427570705833074,3.4275707058330744,103.66262399326092,0.6739403586589752
397,test,372,emg:372,muscle,0.0,hybrid_wavelet_dae,3.3144201069389445,3.314420106938945,105.02186536135758,0.6827771754385575
398,test,10,emg:10,muscle,0.0,noisy_input,1.928654933106574e-15,0.0,272.0120527343946,0.9999999999999998
398,test,10,emg:10,muscle,0.0,wavelet_only,2.0454006822669024,2.0454006822669006,214.94043018465493,0.7901871553998118
398,test,10,emg:10,muscle,0.0,hybrid_wavelet_dae,2.273960854535996,2.273960854535994,209.35826238841705,0.769665389029082
399,test,63,emg:63,muscle,0.0,noisy_input,0.0,0.0,241.43684717527506,1.0
399,test,63,emg:63,muscle,0.0,wavelet_only,3.650234830997591,3.650234830997591,158.59584662572496,0.6568833567918061
399,test,63,emg:63,muscle,0.0,hybrid_wavelet_dae,4.115255528813943,4.115255528813943,150.32830987185233,0.6226402955084939
400,test,500,emg:500,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,181.63776207402356,0.9999999999999999
400,test,500,emg:500,muscle,0.0,wavelet_only,2.6455603146537916,2.6455603146537907,133.94549966893464,0.7374320082976319
400,test,500,emg:500,muscle,0.0,hybrid_wavelet_dae,2.998525895389313,2.998525895389312,128.61151308300884,0.70806594187499
401,test,1,emg:1,muscle,0.0,noisy_input,0.0,0.0,184.02741560130218,1.0
401,test,1,emg:1,muscle,0.0,wavelet_only,4.407920495291599,4.407920495291599,110.78641330187524,0.6020103740515242
401,test,1,emg:1,muscle,0.0,hybrid_wavelet_dae,3.677933407160972,3.677933407160972,120.49966978161171,0.654791947101381
402,test,42,emg:42,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,246.41054453927455,1.0
402,test,42,emg:42,muscle,0.0,wavelet_only,1.9071607663447478,1.907160766344747,197.8341448932441,0.8028639572350442
402,test,42,emg:42,muscle,0.0,hybrid_wavelet_dae,3.4243201358100466,3.4243201358100457,166.12817022500988,0.6741926184028674
403,test,529,emg:529,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,166.6233546988364,1.0
403,test,529,emg:529,muscle,0.0,wavelet_only,1.6620581996640327,1.6620581996640318,137.60460375520228,0.8258422356452725
403,test,529,emg:529,muscle,0.0,hybrid_wavelet_dae,4.382147607610452,4.3821476076104515,100.60706827148516,0.6037993200492664
404,test,167,emg:167,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,195.39527119572685,0.9999999999999999
404,test,167,emg:167,muscle,0.0,wavelet_only,3.061538668131156,3.061538668131155,137.35267302119595,0.7029477846657312
404,test,167,emg:167,muscle,0.0,hybrid_wavelet_dae,2.6689859597984134,2.6689859597984125,143.70264142754178,0.7354458505988881
405,test,76,emg:76,muscle,0.0,noisy_input,0.0,0.0,137.13060034069247,1.0
405,test,76,emg:76,muscle,0.0,wavelet_only,2.9275200959479655,2.9275200959479655,97.89451802191587,0.7138779949821777
405,test,76,emg:76,muscle,0.0,hybrid_wavelet_dae,2.641707547424974,2.641707547424974,101.16935936743526,0.7377591807815781
406,test,313,emg:313,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,242.951897731035,1.0000000000000002
406,test,313,emg:313,muscle,0.0,wavelet_only,2.788640383415749,2.7886403834157494,176.2334229690438,0.7253840147573029
406,test,313,emg:313,muscle,0.0,hybrid_wavelet_dae,2.7709097427679725,2.770909742767973,176.5935384063418,0.7268662647033258
407,test,296,emg:296,muscle,0.0,noisy_input,0.0,0.0,281.6757100239499,1.0
407,test,296,emg:296,muscle,0.0,wavelet_only,2.0726196323861727,2.0726196323861727,221.8801322697121,0.7877148237270669
407,test,296,emg:296,muscle,0.0,hybrid_wavelet_dae,2.829324031184672,2.829324031184672,203.3682709116414,0.7219943490844479
408,test,502,emg:502,muscle,0.0,noisy_input,0.0,0.0,176.63161729059297,1.0
408,test,502,emg:502,muscle,0.0,wavelet_only,3.0198516856114272,3.0198516856114272,124.7601422319922,0.7063296149677313
408,test,502,emg:502,muscle,0.0,hybrid_wavelet_dae,4.387775278639703,4.387775278639703,106.58097321115542,0.6034082393969661
409,test,490,emg:490,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,222.79557876217496,0.9999999999999999
409,test,490,emg:490,muscle,0.0,wavelet_only,1.7959752911772633,1.7959752911772624,181.17897724118833,0.8132072379882788
409,test,490,emg:490,muscle,0.0,hybrid_wavelet_dae,3.9434889216174973,3.9434889216174964,141.49207714607803,0.635075785310421
410,test,543,emg:543,muscle,0.0,noisy_input,0.0,0.0,260.56338998775243,1.0
410,test,543,emg:543,muscle,0.0,wavelet_only,1.6189287698116825,1.6189287698116825,216.2553982867237,0.8299531192654832
410,test,543,emg:543,muscle,0.0,hybrid_wavelet_dae,3.4364926089615775,3.4364926089615775,175.42390139702434,0.6732484613639315
411,test,562,emg:562,muscle,0.0,noisy_input,-1.446491199829931e-15,0.0,203.81447855889814,1.0000000000000002
411,test,562,emg:562,muscle,0.0,wavelet_only,1.8634108850395186,1.8634108850395201,164.4615912239178,0.8069180972164932
411,test,562,emg:562,muscle,0.0,hybrid_wavelet_dae,1.7764137410568546,1.7764137410568561,166.11710165043587,0.8150407312816667
412,test,290,emg:290,muscle,0.0,noisy_input,0.0,0.0,302.85456733003315,1.0
412,test,290,emg:290,muscle,0.0,wavelet_only,1.8464651317223497,1.8464651317223497,244.85606794187711,0.8084938923012752
412,test,290,emg:290,muscle,0.0,hybrid_wavelet_dae,2.234552292786966,2.234552292786966,234.15665906353027,0.7731653550014324
413,test,212,emg:212,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,123.1756279902449,1.0
413,test,212,emg:212,muscle,0.0,wavelet_only,1.9993827693242543,1.9993827693242547,97.84883216146278,0.7943846827329517
413,test,212,emg:212,muscle,0.0,hybrid_wavelet_dae,2.7528966711077167,2.752896671107717,89.71807599772548,0.7283752269956427
414,test,555,emg:555,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,197.68409418873838,0.9999999999999999
414,test,555,emg:555,muscle,0.0,wavelet_only,2.0570446996133835,2.0570446996133827,155.99816581929716,0.7891285662586404
414,test,555,emg:555,muscle,0.0,hybrid_wavelet_dae,4.009982764158067,4.0099827641580665,124.58695998539413,0.6302325965914336
415,test,579,emg:579,muscle,0.0,noisy_input,-9.643274665532871e-16,0.0,122.23884500536582,1.0000000000000002
415,test,579,emg:579,muscle,0.0,wavelet_only,3.4162313627002305,3.4162313627002314,82.48930976125972,0.6748207556905398
415,test,579,emg:579,muscle,0.0,hybrid_wavelet_dae,2.9835726013330435,2.9835726013330444,86.70229785967368,0.7092859708864869
416,test,317,emg:317,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,233.12638344723794,0.9999999999999998
416,test,317,emg:317,muscle,0.0,wavelet_only,1.405442564058267,1.4054425640582662,198.2984402496929,0.8506048835719725
416,test,317,emg:317,muscle,0.0,hybrid_wavelet_dae,2.1890859667836797,2.189085966783679,181.19121118140475,0.7772231032032142
417,test,57,emg:57,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,267.58940885447,1.0
417,test,57,emg:57,muscle,0.0,wavelet_only,2.083410807774559,2.083410807774558,210.52243263270555,0.7867367902710954
417,test,57,emg:57,muscle,0.0,hybrid_wavelet_dae,3.1304316270795374,3.1304316270795365,186.61533930500042,0.6973943404706733
418,test,535,emg:535,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,151.37552020476815,1.0
418,test,535,emg:535,muscle,0.0,wavelet_only,1.0216043592379875,1.0216043592379866,134.57842168347656,0.8890368898579514
418,test,535,emg:535,muscle,0.0,hybrid_wavelet_dae,3.451411850358256,3.451411850358255,101.73843577805141,0.6720930546790403
419,test,272,emg:272,muscle,0.0,noisy_input,0.0,0.0,288.0469364814291,1.0
419,test,272,emg:272,muscle,0.0,wavelet_only,2.168782980251592,2.168782980251592,224.40065055654324,0.7790419620415256
419,test,272,emg:272,muscle,0.0,hybrid_wavelet_dae,2.4416053910653823,2.4416053910653823,217.46180630840377,0.7549526787708917
420,test,15,emg:15,muscle,0.0,noisy_input,-9.643274665532871e-16,0.0,280.7443883430356,1.0
420,test,15,emg:15,muscle,0.0,wavelet_only,2.6317585461855924,2.6317585461855932,207.3591274977389,0.7386047098628779
420,test,15,emg:15,muscle,0.0,hybrid_wavelet_dae,4.936238273591955,4.936238273591956,159.03736460276824,0.566484571753733
421,test,432,emg:432,muscle,0.0,noisy_input,0.0,0.0,180.00010851942324,1.0
421,test,432,emg:432,muscle,0.0,wavelet_only,0.8670309891342523,0.8670309891342523,162.900049950115,0.904999731889256
421,test,432,emg:432,muscle,0.0,hybrid_wavelet_dae,5.079940427462038,5.079940427462038,100.29418314272134,0.5571895704268363
422,test,503,emg:503,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,187.1231140727938,0.9999999999999999
422,test,503,emg:503,muscle,0.0,wavelet_only,3.287604956399841,3.28760495639984,128.15843296146156,0.6848883078741727
422,test,503,emg:503,muscle,0.0,hybrid_wavelet_dae,3.4803154812524335,3.4803154812524326,125.34634138108822,0.6698602788981297
423,test,137,emg:137,muscle,0.0,noisy_input,-1.446491199829931e-15,0.0,249.24952451751355,1.0000000000000002
423,test,137,emg:137,muscle,0.0,wavelet_only,2.704788511554517,2.7047885115545185,182.555496255282,0.7324206399537375
423,test,137,emg:137,muscle,0.0,hybrid_wavelet_dae,2.424922554646604,2.424922554646605,188.5333614197597,0.7564040965964307
424,test,287,emg:287,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,73.64037468991978,1.0
424,test,287,emg:287,muscle,0.0,wavelet_only,2.13153897493432,2.131538974934319,57.615460954992,0.7823895681899438
424,test,287,emg:287,muscle,0.0,hybrid_wavelet_dae,2.849701723277747,2.849701723277746,53.04334497917729,0.7203024862723587
425,test,451,emg:451,muscle,0.0,noisy_input,-1.446491199829931e-15,0.0,228.66104596434212,1.0000000000000002
425,test,451,emg:451,muscle,0.0,wavelet_only,0.5399222268902608,0.5399222268902623,214.8800391294793,0.939731724847389
425,test,451,emg:451,muscle,0.0,hybrid_wavelet_dae,5.538285830335986,5.538285830335988,120.85869324551598,0.5285495513055728
426,test,528,emg:528,muscle,0.0,noisy_input,0.0,0.0,217.8536929761606,1.0
426,test,528,emg:528,muscle,0.0,wavelet_only,3.107341895584323,3.107341895584323,152.33434570366862,0.6992506926212094
426,test,528,emg:528,muscle,0.0,hybrid_wavelet_dae,3.591331709864065,3.591331709864065,144.0782221383104,0.6613531318657823
427,test,300,emg:300,muscle,0.0,noisy_input,0.0,0.0,205.09623951858302,1.0
427,test,300,emg:300,muscle,0.0,wavelet_only,2.5475263104210994,2.5475263104210994,152.96123522121823,0.7458022418171103
427,test,300,emg:300,muscle,0.0,hybrid_wavelet_dae,2.6053241332985766,2.6053241332985766,151.94677642891554,0.7408559844177357
428,test,195,emg:195,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,235.83295092316055,1.0000000000000002
428,test,195,emg:195,muscle,0.0,wavelet_only,3.920049595073113,3.9200495950731136,150.17650934350584,0.6367918849153382
428,test,195,emg:195,muscle,0.0,hybrid_wavelet_dae,3.7090329747294586,3.709032974729459,153.86960415449738,0.6524516762911194
429,test,34,emg:34,muscle,0.0,noisy_input,-1.446491199829931e-15,0.0,294.4788249726991,1.0000000000000002
429,test,34,emg:34,muscle,0.0,wavelet_only,1.8301169517000024,1.830116951700004,238.53286469890318,0.8100170350822931
429,test,34,emg:34,muscle,0.0,hybrid_wavelet_dae,3.3670484305333668,3.367048430533368,199.84884837804344,0.6786526956448271
430,test,286,emg:286,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,63.244920840803644,1.0
430,test,286,emg:286,muscle,0.0,wavelet_only,1.953035474942465,1.9530354749424654,50.50959422734611,0.7986347924204991
430,test,286,emg:286,muscle,0.0,hybrid_wavelet_dae,2.3456333090481816,2.345633309048182,48.27741277740956,0.7633405518670914
431,test,314,emg:314,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,247.57338456245643,0.9999999999999999
431,test,314,emg:314,muscle,0.0,wavelet_only,1.5754782987974911,1.5754782987974902,206.5047468049186,0.834115295430001
431,test,314,emg:314,muscle,0.0,hybrid_wavelet_dae,2.1433411222840633,2.1433411222840624,193.43581953748185,0.781327200738264
432,test,547,emg:547,muscle,0.0,noisy_input,0.0,0.0,262.8023193767689,1.0
432,test,547,emg:547,muscle,0.0,wavelet_only,2.3226146030307353,2.3226146030307353,201.1400082677226,0.7653661837715993
432,test,547,emg:547,muscle,0.0,hybrid_wavelet_dae,3.559534976679209,3.559534976679209,174.44255739059335,0.6637786066891679
433,test,333,emg:333,muscle,0.0,noisy_input,0.0,0.0,262.5085351644851,1.0
433,test,333,emg:333,muscle,0.0,wavelet_only,2.9531259595788306,2.9531259595788306,186.8474308060437,0.7117765930504585
433,test,333,emg:333,muscle,0.0,hybrid_wavelet_dae,3.3692637911433367,3.3692637911433367,178.1066926121027,0.6784796254358088
434,test,182,emg:182,muscle,0.0,noisy_input,0.0,0.0,189.45276802075182,1.0
434,test,182,emg:182,muscle,0.0,wavelet_only,2.315265571772192,2.315265571772192,145.12347743925656,0.766014025318228
434,test,182,emg:182,muscle,0.0,hybrid_wavelet_dae,3.8210651970286387,3.8210651970286387,122.0246849693918,0.6440902724420777
435,test,49,emg:49,muscle,0.0,noisy_input,1.928654933106574e-15,0.0,288.06949924546046,1.0
435,test,49,emg:49,muscle,0.0,wavelet_only,2.2613538153074564,2.2613538153074546,222.03916574636713,0.7707833225244382
435,test,49,emg:49,muscle,0.0,hybrid_wavelet_dae,4.4763322621933375,4.476332262193336,172.06029555533868,0.5972874462795112
436,test,518,emg:518,muscle,0.0,noisy_input,0.0,0.0,270.8055411444017,1.0
436,test,518,emg:518,muscle,0.0,wavelet_only,1.0612207020708004,1.0612207020708004,239.66052779293588,0.8849912257339729
436,test,518,emg:518,muscle,0.0,hybrid_wavelet_dae,2.9561550101477376,2.9561550101477376,192.68583795485938,0.711528416813722
437,test,102,emg:102,muscle,0.0,noisy_input,0.0,0.0,212.8240839195863,1.0
437,test,102,emg:102,muscle,0.0,wavelet_only,2.2268487864981052,2.2268487864981052,164.69421076279224,0.7738513787049613
437,test,102,emg:102,muscle,0.0,hybrid_wavelet_dae,3.642537737063025,3.642537737063025,139.92453935345253,0.657465718994105
438,test,41,emg:41,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,254.6539942120287,1.0
438,test,41,emg:41,muscle,0.0,wavelet_only,2.317576428928901,2.3175764289289016,195.01664062406513,0.7658102564913684
438,test,41,emg:41,muscle,0.0,hybrid_wavelet_dae,3.025863662352169,3.0258636623521693,179.74520318241574,0.7058408949704406
439,test,553,emg:553,muscle,0.0,noisy_input,-9.643274665532871e-16,0.0,189.16395688170826,1.0000000000000002
439,test,553,emg:553,muscle,0.0,wavelet_only,1.7915940719376975,1.7915940719376984,153.9071110750902,0.8136175284773434
439,test,553,emg:553,muscle,0.0,hybrid_wavelet_dae,3.0845630844244045,3.0845630844244054,132.62037013762517,0.70108688951013
440,test,366,emg:366,muscle,0.0,noisy_input,-9.643274665532871e-16,0.0,176.63970792684205,1.0000000000000002
440,test,366,emg:366,muscle,0.0,wavelet_only,2.7741397464800643,2.7741397464800652,128.34570817225406,0.7265960167088272
440,test,366,emg:366,muscle,0.0,hybrid_wavelet_dae,3.854589378812983,3.854589378812984,113.3336482290768,0.6416091237878158
441,test,534,emg:534,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,80.08607536556093,0.9999999999999998
441,test,534,emg:534,muscle,0.0,wavelet_only,2.2967865156994653,2.2967865156994645,61.477710528673164,0.7676454395854956
441,test,534,emg:534,muscle,0.0,hybrid_wavelet_dae,3.4986596467668223,3.4986596467668214,53.53330164604045,0.6684470602621281
442,test,275,emg:275,muscle,0.0,noisy_input,0.0,0.0,270.47316191220773,1.0
442,test,275,emg:275,muscle,0.0,wavelet_only,2.8661024306007805,2.8661024306007805,194.4549740143068,0.718943693487136
442,test,275,emg:275,muscle,0.0,hybrid_wavelet_dae,3.1323165713904624,3.1323165713904624,188.58552256033767,0.6972430137876312
443,test,303,emg:303,muscle,0.0,noisy_input,0.0,0.0,214.35983088590527,1.0
443,test,303,emg:303,muscle,0.0,wavelet_only,2.491755733848539,2.491755733848539,160.89984252648793,0.7506063139792649
443,test,303,emg:303,muscle,0.0,hybrid_wavelet_dae,2.685996518860126,2.685996518860126,157.34160638533726,0.7340069533320521
444,test,113,emg:113,muscle,0.0,noisy_input,-9.643274665532871e-16,0.0,200.04910133036245,1.0000000000000002
444,test,113,emg:113,muscle,0.0,wavelet_only,3.0355406651683996,3.0355406651684005,141.0456093765312,0.7050549512022427
444,test,113,emg:113,muscle,0.0,hybrid_wavelet_dae,3.430077488844784,3.430077488844785,134.78225877922756,0.6737458847997885
445,test,437,emg:437,muscle,0.0,noisy_input,9.64327466553287e-16,0.0,311.15320908599654,0.9999999999999998
445,test,437,emg:437,muscle,0.0,wavelet_only,1.218596302263544,1.218596302263543,270.4235248565453,0.8691008704390564
445,test,437,emg:437,muscle,0.0,hybrid_wavelet_dae,6.403528522090934,6.403528522090933,148.86680183434552,0.4784356949800948
446,test,491,emg:491,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,246.51098522453245,1.0000000000000002
446,test,491,emg:491,muscle,0.0,wavelet_only,2.155216091823104,2.1552160918231045,192.34259579010848,0.7802597341246876
446,test,491,emg:491,muscle,0.0,hybrid_wavelet_dae,4.23491846690729,4.234918466907291,151.38761745414396,0.614121181318771
447,test,526,emg:526,muscle,0.0,noisy_input,0.0,0.0,203.50202155784345,1.0
447,test,526,emg:526,muscle,0.0,wavelet_only,2.6446339499784637,2.6446339499784637,150.08491040350978,0.7375106608503622
447,test,526,emg:526,muscle,0.0,hybrid_wavelet_dae,3.8844342329731423,3.8844342329731423,130.12088731672412,0.6394083278417878
448,test,141,emg:141,muscle,0.0,noisy_input,0.0,0.0,230.42247536816836,1.0
448,test,141,emg:141,muscle,0.0,wavelet_only,3.1627735053995574,3.1627735053995574,160.0980943570467,0.6948024236838982
448,test,141,emg:141,muscle,0.0,hybrid_wavelet_dae,2.7452215577538612,2.7452215577538612,167.98239153402912,0.729019125697818
449,test,548,emg:548,muscle,0.0,noisy_input,-4.821637332766436e-16,0.0,243.6530448649103,1.0000000000000002
449,test,548,emg:548,muscle,0.0,wavelet_only,2.2678128075299395,2.26781280752994,187.66410098140878,0.7702103664883658
449,test,548,emg:548,muscle,0.0,hybrid_wavelet_dae,3.447385383150185,3.4473853831501855,163.83344892112683,0.672404685161894
450,test,403,eog:403;emg:403,mixed,0.0,noisy_input,-4.821637332766436e-16,0.0,151.24334824401745,1.0
450,test,403,eog:403;emg:403,mixed,0.0,wavelet_only,1.5420985884178517,1.5420985884178522,126.64013179916097,0.8373269520246178
450,test,403,eog:403;emg:403,mixed,0.0,hybrid_wavelet_dae,4.601409426285713,4.601409426285714,89.04423598627481,0.5887481136863619
451,test,13,eog:13;emg:13,mixed,0.0,noisy_input,0.0,0.0,156.10144083724447,1.0
451,test,13,eog:13;emg:13,mixed,0.0,wavelet_only,3.7611779859406895,3.7611779859406895,101.23903861889653,0.648546471293952
451,test,13,eog:13;emg:13,mixed,0.0,hybrid_wavelet_dae,3.2334727706397253,3.2334727706397253,107.58042933533865,0.6891699958586858
452,test,189,eog:189;emg:189,mixed,0.0,noisy_input,0.0,0.0,147.34736483404973,1.0
452,test,189,eog:189;emg:189,mixed,0.0,wavelet_only,3.8438162195273713,3.8438162195273713,94.65674417440069,0.6424054090211117
452,test,189,eog:189;emg:189,mixed,0.0,hybrid_wavelet_dae,3.2773433335285636,3.2773433335285636,101.03578187442785,0.6856979219697591
453,test,87,eog:87;emg:87,mixed,0.0,noisy_input,-4.821637332766436e-16,0.0,222.8943304490174,1.0
453,test,87,eog:87;emg:87,mixed,0.0,wavelet_only,4.101188812070434,4.1011888120704345,139.0079316253404,0.6236494725788266
453,test,87,eog:87;emg:87,mixed,0.0,hybrid_wavelet_dae,3.8617578395217373,3.861757839521738,142.89305780501917,0.6410798225202192
454,test,483,eog:483;emg:483,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,374.96411951095126,1.0
454,test,483,eog:483;emg:483,mixed,0.0,wavelet_only,2.3700976590810012,2.3700976590810003,285.4202807047964,0.7611935805406053
454,test,483,eog:483;emg:483,mixed,0.0,hybrid_wavelet_dae,4.211541840424168,4.211541840424167,230.89398529820534,0.6157762123996021
455,test,5,eog:5;emg:5,mixed,0.0,noisy_input,0.0,0.0,193.94906951940126,1.0
455,test,5,eog:5;emg:5,mixed,0.0,wavelet_only,2.8022655434767967,2.8022655434767967,140.46703754034672,0.7242470298435508
455,test,5,eog:5;emg:5,mixed,0.0,hybrid_wavelet_dae,2.635261819976841,2.635261819976841,143.19393026426627,0.7383068690099706
456,test,571,eog:571;emg:571,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,122.55889404698237,1.0
456,test,571,eog:571;emg:571,mixed,0.0,wavelet_only,3.3641412290827444,3.3641412290827435,83.20276745405,0.6788798813911834
456,test,571,eog:571;emg:571,mixed,0.0,hybrid_wavelet_dae,3.0385349519688503,3.0385349519688494,86.38097181533608,0.7048119394927173
457,test,442,eog:442;emg:442,mixed,0.0,noisy_input,0.0,0.0,289.4396492587121,1.0
457,test,442,eog:442;emg:442,mixed,0.0,wavelet_only,1.3275454709457704,1.3275454709457704,248.41667793978414,0.858267616672448
457,test,442,eog:442;emg:442,mixed,0.0,hybrid_wavelet_dae,5.5611377518194445,5.5611377518194445,152.5812384694437,0.5271608048870347
458,test,568,eog:568;emg:568,mixed,0.0,noisy_input,0.0,0.0,151.0092172165203,1.0
458,test,568,eog:568;emg:568,mixed,0.0,wavelet_only,3.441828498085693,3.441828498085693,101.60428673259726,0.6728350004418261
458,test,568,eog:568;emg:568,mixed,0.0,hybrid_wavelet_dae,2.483043894979787,2.483043894979787,113.46221604646306,0.7513595404165194
459,test,385,eog:385;emg:385,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,247.5748675246754,0.9999999999999999
459,test,385,eog:385;emg:385,mixed,0.0,wavelet_only,2.334482952296753,2.334482952296752,189.22669656677647,0.7643211060101507
459,test,385,eog:385;emg:385,mixed,0.0,hybrid_wavelet_dae,2.4362224642319905,2.4362224642319896,187.0231778409799,0.7554206923783957
460,test,332,eog:332;emg:332,mixed,0.0,noisy_input,0.0,0.0,325.93329704791,1.0
460,test,332,eog:332;emg:332,mixed,0.0,wavelet_only,3.280970461944918,3.280970461944918,223.39847635066184,0.685411642118368
460,test,332,eog:332;emg:332,mixed,0.0,hybrid_wavelet_dae,3.5265633109632013,3.5265633109632013,217.17036652014752,0.6663031009324124
461,test,359,eog:359;emg:359,mixed,0.0,noisy_input,-9.643274665532871e-16,0.0,264.3867581750975,1.0000000000000002
461,test,359,eog:359;emg:359,mixed,0.0,wavelet_only,3.0650360270721047,3.0650360270721055,185.77526879126347,0.7026648008907793
461,test,359,eog:359;emg:359,mixed,0.0,hybrid_wavelet_dae,2.9712841598907014,2.9712841598907023,187.79131007972958,0.7102901498393486
462,test,504,eog:504;emg:504,mixed,0.0,noisy_input,0.0,0.0,195.90773125128018,1.0
462,test,504,eog:504;emg:504,mixed,0.0,wavelet_only,3.8274725886949907,3.8274725886949907,126.0892164101976,0.6436153162759556
462,test,504,eog:504;emg:504,mixed,0.0,hybrid_wavelet_dae,4.3791654941005556,4.3791654941005556,118.32957386447006,0.6040066571578799
463,test,577,eog:577;emg:577,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,170.11555770627353,0.9999999999999998
463,test,577,eog:577;emg:577,mixed,0.0,wavelet_only,2.0219200108239623,2.0219200108239614,134.78700793510362,0.792326167885425
463,test,577,eog:577;emg:577,mixed,0.0,hybrid_wavelet_dae,2.8113274000538544,2.8113274000538535,123.07721580669893,0.7234918279444353
464,test,375,eog:375;emg:375,mixed,0.0,noisy_input,0.0,0.0,285.52045326167604,1.0
464,test,375,eog:375;emg:375,mixed,0.0,wavelet_only,1.956895236284391,1.956895236284391,227.92526193704583,0.7982799807625518
464,test,375,eog:375;emg:375,mixed,0.0,hybrid_wavelet_dae,3.514374485635982,3.514374485635982,190.5103171913103,0.6672387740177405
465,test,114,eog:114;emg:114,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,166.46540030057196,0.9999999999999998
465,test,114,eog:114;emg:114,mixed,0.0,wavelet_only,2.419096529193743,2.4190965291937423,125.99959611269152,0.7569116217855788
465,test,114,eog:114;emg:114,mixed,0.0,hybrid_wavelet_dae,4.005171032476231,4.00517103247623,104.97005574559245,0.6305818239469416
466,test,170,eog:170;emg:170,mixed,0.0,noisy_input,0.0,0.0,71.68086813725867,1.0
466,test,170,eog:170;emg:170,mixed,0.0,wavelet_only,2.4024201750093157,2.4024201750093157,54.36035043265438,0.7583662397693348
466,test,170,eog:170;emg:170,mixed,0.0,hybrid_wavelet_dae,2.2205425703795214,2.2205425703795214,55.51062638589108,0.7744134219970121
467,test,123,eog:123;emg:123,mixed,0.0,noisy_input,-4.821637332766436e-16,0.0,236.35553517825298,1.0
467,test,123,eog:123;emg:123,mixed,0.0,wavelet_only,2.407554260998754,2.4075542609987544,179.13814156352555,0.7579181144559377
467,test,123,eog:123;emg:123,mixed,0.0,hybrid_wavelet_dae,2.8175649704130907,2.817564970413091,170.87854165399594,0.7229724555641311
468,test,301,eog:301;emg:301,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,126.8448922540524,0.9999999999999999
468,test,301,eog:301;emg:301,mixed,0.0,wavelet_only,2.1087081644845753,2.1087081644845744,99.50332094641114,0.7844487797515728
468,test,301,eog:301;emg:301,mixed,0.0,hybrid_wavelet_dae,2.467050473250368,2.4670504732503673,95.48176979215977,0.7527443012914014
469,test,549,eog:549;emg:549,mixed,0.0,noisy_input,-4.821637332766436e-16,0.0,230.13941196268888,1.0
469,test,549,eog:549;emg:549,mixed,0.0,wavelet_only,1.8889411743121678,1.8889411743121682,185.15862216006104,0.8045498186554839
469,test,549,eog:549;emg:549,mixed,0.0,hybrid_wavelet_dae,3.234855554232645,3.2348555542326456,158.57992983801915,0.6890602895245459
470,test,508,eog:508;emg:508,mixed,0.0,noisy_input,-4.821637332766436e-16,0.0,169.22972143531868,1.0000000000000002
470,test,508,eog:508;emg:508,mixed,0.0,wavelet_only,2.63111320802277,2.6311132080227706,125.0031563531223,0.7386595882384631
470,test,508,eog:508;emg:508,mixed,0.0,hybrid_wavelet_dae,3.422207508633219,3.4222075086332193,114.12118277733782,0.6743566189757992
471,test,221,eog:221;emg:221,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,176.4080930933336,0.9999999999999999
471,test,221,eog:221;emg:221,mixed,0.0,wavelet_only,1.8695885835193966,1.8695885835193957,142.24567688983396,0.8063443938174362
471,test,221,eog:221;emg:221,mixed,0.0,hybrid_wavelet_dae,3.2948340598483576,3.2948340598483568,120.71932611505042,0.6843185252911298
472,test,111,eog:111;emg:111,mixed,0.0,noisy_input,0.0,0.0,237.29900722981668,1.0
472,test,111,eog:111;emg:111,mixed,0.0,wavelet_only,2.5783557052562465,2.5783557052562465,176.35108500992592,0.7431598095104351
472,test,111,eog:111;emg:111,mixed,0.0,hybrid_wavelet_dae,3.8953630969079223,3.8953630969079223,151.54016872241945,0.6386043097755463
473,test,475,eog:475;emg:475,mixed,0.0,noisy_input,9.64327466553287e-16,0.0,189.80646516394543,1.0
473,test,475,eog:475;emg:475,mixed,0.0,wavelet_only,0.992059132117207,0.992059132117206,169.31991610676508,0.8920661156642631
